episode,timestep,reward
2897,289800,233.5
2899,290000,246.0
2901,290200,215.0
2903,290400,193.0
2905,290600,140.0
2907,290800,211.0
2909,291000,259.0
2911,291200,287.0
2913,291400,222.5
2915,291600,251.5
2917,291800,239.5
2919,292000,205.5
2921,292200,203.5
2923,292400,246.5
2925,292600,206.5
2927,292800,288.5
2929,293000,217.0
2931,293200,302.5
2933,293400,269.5
2935,293600,230.5
2937,293800,189.5
2939,294000,227.5
2941,294200,275.0
2943,294400,191.0
2945,294600,179.0
2947,294800,223.0
2949,295000,129.0
2951,295200,166.0
2953,295400,213.5
2955,295600,275.0
2957,295800,249.5
2959,296000,176.0
2961,296200,181.5
2963,296400,229.5
2965,296600,189.0
2967,296800,267.5
2969,297000,240.0
2971,297200,240.0
2973,297400,237.5
2975,297600,294.0
2977,297800,215.5
2979,298000,273.0
2981,298200,262.5
2983,298400,192.5
2985,298600,246.0
2987,298800,276.5
2989,299000,210.5
2991,299200,244.5
2993,299400,249.5
2995,299600,268.5
2997,299800,287.5
2999,300000,220.5
3001,300200,232.0
3003,300400,184.5
3005,300600,176.5
3007,300800,166.5
3009,301000,184.5
3011,301200,270.0
3013,301400,247.0
3015,301600,240.0
3017,301800,138.0
3019,302000,211.5
3021,302200,209.5
3023,302400,158.5
3025,302600,254.5
3027,302800,276.0
3029,303000,210.0
3031,303200,237.0
3033,303400,172.5
3035,303600,242.5
3037,303800,187.0
3039,304000,206.5
3041,304200,245.0
3043,304400,164.0
3045,304600,245.0
3047,304800,260.0
3049,305000,249.5
3051,305200,253.5
3053,305400,292.5
3055,305600,261.5
3057,305800,210.0
3059,306000,228.5
3061,306200,193.0
3063,306400,218.5
3065,306600,276.5
3067,306800,218.5
3069,307000,151.0
3071,307200,255.0
3073,307400,238.5
3075,307600,181.5
3077,307800,230.0
3079,308000,219.5
3081,308200,199.5
3083,308400,163.5
3085,308600,86.0
3087,308800,235.0
3089,309000,163.5
3091,309200,259.5
3093,309400,173.0
3095,309600,225.0
3097,309800,218.0
3099,310000,198.5
3101,310200,188.5
3103,310400,196.0
3105,310600,277.0
3107,310800,272.5
3109,311000,231.5
3111,311200,217.5
3113,311400,257.5
3115,311600,165.0
3117,311800,274.5
3119,312000,153.0
3121,312200,181.5
3123,312400,239.5
3125,312600,185.0
3127,312800,303.0
3129,313000,210.5
3131,313200,179.0
3133,313400,170.0
3135,313600,225.0
3137,313800,257.0
3139,314000,181.5
3141,314200,195.5
3143,314400,238.0
3145,314600,249.0
3147,314800,206.5
3149,315000,196.5
3151,315200,180.0
3153,315400,237.5
3155,315600,284.0
3157,315800,191.0
3159,316000,241.0
3161,316200,225.0
3163,316400,206.0
3165,316600,194.5
3167,316800,174.0
3169,317000,210.5
3171,317200,226.0
3173,317400,115.5
3175,317600,243.5
3177,317800,257.5
3179,318000,182.5
3181,318200,204.0
3183,318400,242.5
3185,318600,208.5
3187,318800,210.0
3189,319000,144.0
3191,319200,295.0
3193,319400,212.0
3195,319600,173.5
3197,319800,262.0
3199,320000,276.5
3201,320200,193.5
3203,320400,234.5
3205,320600,225.5
3207,320800,223.5
3209,321000,141.0
3211,321200,267.0
3213,321400,206.5
3215,321600,268.5
3217,321800,259.0
3219,322000,155.5
3221,322200,143.5
3223,322400,149.5
3225,322600,231.5
3227,322800,172.5
3229,323000,204.5
3231,323200,297.0
3233,323400,177.0
3235,323600,280.5
3237,323800,159.0
3239,324000,228.0
3241,324200,285.5
3243,324400,248.5
3245,324600,224.0
3247,324800,246.0
3249,325000,140.0
3251,325200,225.0
3253,325400,263.0
3255,325600,154.0
3257,325800,224.0
3259,326000,197.5
3261,326200,313.5
3263,326400,274.0
3265,326600,172.0
3267,326800,303.5
3269,327000,244.5
3271,327200,168.5
3273,327400,203.5
3275,327600,220.5
3277,327800,168.5
3279,328000,175.5
3281,328200,199.0
3283,328400,160.5
3285,328600,207.0
3287,328800,294.5
3289,329000,158.0
3291,329200,171.0
3293,329400,305.5
3295,329600,162.0
3297,329800,258.0
3299,330000,231.0
3301,330200,158.5
3303,330400,213.5
3305,330600,290.5
3307,330800,238.0
3309,331000,184.0
3311,331200,202.0
3313,331400,184.0
3315,331600,167.5
3317,331800,219.0
3319,332000,196.5
3321,332200,193.5
3323,332400,261.0
3325,332600,227.0
3327,332800,310.5
3329,333000,243.5
3331,333200,253.5
3333,333400,264.5
3335,333600,158.5
3337,333800,248.0
3339,334000,191.0
3341,334200,133.0
3343,334400,156.0
3345,334600,219.5
3347,334800,113.0
3349,335000,175.0
3351,335200,200.5
3353,335400,115.0
3355,335600,201.5
3357,335800,192.0
3359,336000,214.0
3361,336200,167.0
3363,336400,132.0
3365,336600,198.0
3367,336800,190.0
3369,337000,178.0
3371,337200,260.5
3373,337400,216.0
3375,337600,260.0
3377,337800,235.0
3379,338000,258.5
3381,338200,224.5
3383,338400,185.5
3385,338600,301.5
3387,338800,243.0
3389,339000,249.0
3391,339200,198.0
3393,339400,241.0
3395,339600,150.0
3397,339800,232.0
3399,340000,200.5
3401,340200,172.0
3403,340400,195.0
3405,340600,180.5
3407,340800,155.0
3409,341000,309.0
3411,341200,220.5
3413,341400,232.0
3415,341600,299.5
3417,341800,106.5
3419,342000,203.0
3421,342200,287.0
3423,342400,232.5
3425,342600,199.0
3427,342800,194.0
3429,343000,177.0
3431,343200,196.5
3433,343400,241.5
3435,343600,222.5
3437,343800,219.0
3439,344000,202.0
3441,344200,216.0
3443,344400,141.5
3445,344600,321.5
3447,344800,263.5
3449,345000,191.0
3451,345200,215.5
3453,345400,228.5
3455,345600,230.5
3457,345800,211.0
3459,346000,218.5
3461,346200,215.5
3463,346400,252.0
3465,346600,181.5
3467,346800,283.0
3469,347000,218.0
3471,347200,194.0
3473,347400,168.5
3475,347600,191.5
3477,347800,205.0
3479,348000,251.0
3481,348200,240.5
3483,348400,177.0
3485,348600,175.5
3487,348800,205.5
3489,349000,167.0
3491,349200,197.5
3493,349400,127.0
3495,349600,206.0
3497,349800,146.5
3499,350000,203.0
3501,350200,194.5
3503,350400,140.0
3505,350600,256.0
3507,350800,260.0
3509,351000,296.0
3511,351200,323.5
3513,351400,225.0
3515,351600,276.0
3517,351800,220.5
3519,352000,313.5
3521,352200,166.5
3523,352400,288.0
3525,352600,214.5
3527,352800,186.5
3529,353000,308.5
3531,353200,193.0
3533,353400,219.5
3535,353600,204.0
3537,353800,243.5
3539,354000,231.0
3541,354200,296.0
3543,354400,213.5
3545,354600,135.5
3547,354800,272.0
3549,355000,207.0
3551,355200,267.0
3553,355400,205.5
3555,355600,236.5
3557,355800,191.5
3559,356000,209.0
3561,356200,228.5
3563,356400,246.0
3565,356600,301.5
3567,356800,237.5
3569,357000,157.0
3571,357200,253.5
3573,357400,184.0
3575,357600,282.5
3577,357800,198.5
3579,358000,233.5
3581,358200,222.5
3583,358400,218.5
3585,358600,222.0
3587,358800,186.0
3589,359000,194.0
3591,359200,201.5
3593,359400,169.0
3595,359600,235.5
3597,359800,154.0
3599,360000,149.5
3601,360200,266.5
3603,360400,260.5
3605,360600,203.5
3607,360800,75.0
3609,361000,187.0
3611,361200,134.5
3613,361400,191.0
3615,361600,215.5
3617,361800,124.0
3619,362000,212.5
3621,362200,175.0
3623,362400,184.0
3625,362600,178.5
3627,362800,155.0
3629,363000,178.5
3631,363200,214.5
3633,363400,197.5
3635,363600,152.5
3637,363800,223.5
3639,364000,218.5
3641,364200,276.0
3643,364400,206.5
3645,364600,248.5
3647,364800,173.5
3649,365000,291.5
3651,365200,172.0
3653,365400,171.5
3655,365600,185.5
3657,365800,256.5
3659,366000,197.0
3661,366200,180.5
3663,366400,194.0
3665,366600,208.5
3667,366800,196.5
3669,367000,251.0
3671,367200,182.0
3673,367400,247.0
3675,367600,284.5
3677,367800,237.0
3679,368000,226.5
3681,368200,175.5
3683,368400,157.0
3685,368600,272.5
3687,368800,239.0
3689,369000,190.5
3691,369200,164.0
3693,369400,224.0
3695,369600,202.0
3697,369800,230.5
3699,370000,218.5
3701,370200,289.5
3703,370400,153.0
3705,370600,242.0
3707,370800,171.0
3709,371000,256.5
3711,371200,173.0
3713,371400,200.5
3715,371600,251.0
3717,371800,147.5
3719,372000,165.0
3721,372200,188.5
3723,372400,282.5
3725,372600,237.5
3727,372800,224.0
3729,373000,210.5
3731,373200,212.5
3733,373400,214.5
3735,373600,219.0
3737,373800,153.5
3739,374000,257.5
3741,374200,193.5
3743,374400,235.0
3745,374600,267.5
3747,374800,203.0
3749,375000,229.0
3751,375200,206.5
3753,375400,219.5
3755,375600,207.5
3757,375800,169.5
3759,376000,255.0
3761,376200,240.0
3763,376400,152.5
3765,376600,327.5
3767,376800,139.5
3769,377000,227.5
3771,377200,218.0
3773,377400,251.5
3775,377600,206.0
3777,377800,246.5
3779,378000,199.0
3781,378200,109.0
3783,378400,179.5
3785,378600,284.5
3787,378800,257.0
3789,379000,141.5
3791,379200,253.0
3793,379400,192.0
3795,379600,245.5
3797,379800,222.0
3799,380000,242.0
3801,380200,274.5
3803,380400,224.5
3805,380600,153.5
3807,380800,266.5
3809,381000,221.5
3811,381200,138.0
3813,381400,249.0
3815,381600,220.5
3817,381800,267.5
3819,382000,241.0
3821,382200,256.0
3823,382400,214.5
3825,382600,270.5
3827,382800,247.5
3829,383000,223.0
3831,383200,256.0
3833,383400,203.0
3835,383600,209.0
3837,383800,192.0
3839,384000,251.0
3841,384200,201.0
3843,384400,269.5
3845,384600,186.0
3847,384800,216.5
3849,385000,248.0
3851,385200,247.0
3853,385400,163.5
3855,385600,228.5
3857,385800,199.5
3859,386000,285.0
3861,386200,221.0
3863,386400,265.0
3865,386600,251.0
3867,386800,200.0
3869,387000,230.5
3871,387200,250.5
3873,387400,198.0
3875,387600,268.0
3877,387800,256.0
3879,388000,199.0
3881,388200,176.5
3883,388400,192.0
3885,388600,260.5
3887,388800,302.0
3889,389000,261.5
3891,389200,190.0
3893,389400,210.5
3895,389600,167.5
3897,389800,180.0
3899,390000,242.0
3901,390200,178.0
3903,390400,223.5
3905,390600,224.5
3907,390800,181.0
3909,391000,218.0
3911,391200,161.0
3913,391400,222.5
3915,391600,199.5
3917,391800,240.5
3919,392000,307.5
3921,392200,177.0
3923,392400,305.5
3925,392600,239.0
3927,392800,211.0
3929,393000,104.5
3931,393200,188.5
3933,393400,128.0
3935,393600,181.0
3937,393800,234.5
3939,394000,167.0
3941,394200,164.0
3943,394400,156.5
3945,394600,184.0
3947,394800,222.5
3949,395000,167.5
3951,395200,192.0
3953,395400,240.5
3955,395600,151.5
3957,395800,175.0
3959,396000,112.0
3961,396200,200.5
3963,396400,121.5
3965,396600,176.0
3967,396800,220.0
3969,397000,172.0
3971,397200,248.0
3973,397400,193.0
3975,397600,231.0
3977,397800,166.5
3979,398000,99.0
3981,398200,135.0
3983,398400,185.0
3985,398600,219.0
3987,398800,195.5
3989,399000,233.5
3991,399200,122.5
3993,399400,167.5
3995,399600,138.0
3997,399800,187.5
3999,400000,209.0
4001,400200,182.5
4003,400400,160.5
4005,400600,152.0
4007,400800,188.0
4009,401000,202.5
4011,401200,186.5
4013,401400,117.0
4015,401600,181.5
4017,401800,250.0
4019,402000,157.5
4021,402200,285.0
4023,402400,206.0
4025,402600,165.5
4027,402800,200.5
4029,403000,184.0
4031,403200,141.0
4033,403400,197.0
4035,403600,233.0
4037,403800,125.5
4039,404000,212.0
4041,404200,152.0
4043,404400,140.0
4045,404600,160.0
4047,404800,180.5
4049,405000,223.0
4051,405200,138.5
4053,405400,244.5
4055,405600,205.5
4057,405800,183.0
4059,406000,271.5
4061,406200,199.5
4063,406400,171.5
4065,406600,104.5
4067,406800,209.0
4069,407000,161.5
4071,407200,141.0
4073,407400,197.5
4075,407600,226.0
4077,407800,187.0
4079,408000,199.5
4081,408200,246.5
4083,408400,243.5
4085,408600,202.0
4087,408800,205.0
4089,409000,179.0
4091,409200,187.0
4093,409400,117.5
4095,409600,167.5
4097,409800,251.0
4099,410000,137.0
4101,410200,221.0
4103,410400,120.0
4105,410600,158.5
4107,410800,199.0
4109,411000,207.5
4111,411200,174.0
4113,411400,202.5
4115,411600,192.0
4117,411800,184.5
4119,412000,226.5
4121,412200,149.0
4123,412400,218.5
4125,412600,215.0
4127,412800,255.5
4129,413000,190.0
4131,413200,180.0
4133,413400,207.5
4135,413600,197.0
4137,413800,206.0
4139,414000,261.5
4141,414200,197.5
4143,414400,223.5
4145,414600,183.5
4147,414800,214.0
4149,415000,252.0
4151,415200,207.0
4153,415400,213.0
4155,415600,231.0
4157,415800,207.5
4159,416000,219.5
4161,416200,168.0
4163,416400,188.5
4165,416600,225.0
4167,416800,245.0
4169,417000,179.5
4171,417200,132.5
4173,417400,263.5
4175,417600,166.5
4177,417800,284.5
4179,418000,132.5
4181,418200,177.0
4183,418400,169.5
4185,418600,258.5
4187,418800,168.5
4189,419000,300.5
4191,419200,215.0
4193,419400,221.5
4195,419600,157.0
4197,419800,225.0
4199,420000,189.0
4201,420200,144.0
4203,420400,149.5
4205,420600,228.5
4207,420800,319.5
4209,421000,257.5
4211,421200,264.0
4213,421400,261.0
4215,421600,179.5
4217,421800,203.5
4219,422000,170.5
4221,422200,309.0
4223,422400,233.0
4225,422600,268.5
4227,422800,112.0
4229,423000,130.5
4231,423200,254.0
4233,423400,237.0
4235,423600,258.5
4237,423800,224.0
4239,424000,241.5
4241,424200,160.5
4243,424400,286.0
4245,424600,208.0
4247,424800,281.0
4249,425000,190.0
4251,425200,215.5
4253,425400,249.0
4255,425600,145.0
4257,425800,188.0
4259,426000,235.5
4261,426200,231.0
4263,426400,273.5
4265,426600,210.5
4267,426800,195.5
4269,427000,241.0
4271,427200,182.5
4273,427400,238.5
4275,427600,200.5
4277,427800,262.5
4279,428000,196.5
4281,428200,175.0
4283,428400,179.5
4285,428600,230.0
4287,428800,219.5
4289,429000,288.0
4291,429200,198.0
4293,429400,244.5
4295,429600,275.0
4297,429800,166.0
4299,430000,181.5
4301,430200,145.0
4303,430400,199.5
4305,430600,167.5
4307,430800,188.0
4309,431000,222.0
4311,431200,210.0
4313,431400,214.0
4315,431600,221.5
4317,431800,177.0
4319,432000,208.0
4321,432200,209.0
4323,432400,286.0
4325,432600,223.5
4327,432800,165.0
4329,433000,225.0
4331,433200,248.5
4333,433400,171.0
4335,433600,209.5
4337,433800,238.0
4339,434000,182.5
4341,434200,134.0
4343,434400,167.5
4345,434600,204.0
4347,434800,210.5
4349,435000,181.5
4351,435200,191.0
4353,435400,288.5
4355,435600,169.0
4357,435800,279.5
4359,436000,301.5
4361,436200,286.5
4363,436400,174.0
4365,436600,173.0
4367,436800,219.0
4369,437000,178.5
4371,437200,239.0
4373,437400,193.5
4375,437600,215.5
4377,437800,215.5
4379,438000,244.5
4381,438200,239.0
4383,438400,265.0
4385,438600,180.5
4387,438800,193.5
4389,439000,204.0
4391,439200,163.0
4393,439400,245.0
4395,439600,187.5
4397,439800,223.0
4399,440000,188.5
4401,440200,172.5
4403,440400,181.5
4405,440600,206.0
4407,440800,209.5
4409,441000,168.0
4411,441200,222.0
4413,441400,173.5
4415,441600,181.5
4417,441800,248.0
4419,442000,239.0
4421,442200,226.5
4423,442400,181.0
4425,442600,181.0
4427,442800,236.0
4429,443000,295.0
4431,443200,209.5
4433,443400,258.0
4435,443600,181.0
4437,443800,241.0
4439,444000,233.5
4441,444200,166.5
4443,444400,288.5
4445,444600,198.5
4447,444800,210.0
4449,445000,183.5
4451,445200,198.0
4453,445400,185.5
4455,445600,200.5
4457,445800,138.5
4459,446000,292.5
4461,446200,230.0
4463,446400,173.0
4465,446600,200.5
4467,446800,177.0
4469,447000,222.0
4471,447200,196.5
4473,447400,207.5
4475,447600,193.5
4477,447800,192.5
4479,448000,153.0
4481,448200,149.0
4483,448400,207.0
4485,448600,159.5
4487,448800,282.0
4489,449000,163.0
4491,449200,217.5
4493,449400,236.0
4495,449600,185.5
4497,449800,185.0
4499,450000,234.0
4501,450200,180.0
4503,450400,172.5
4505,450600,220.5
4507,450800,239.0
4509,451000,219.0
4511,451200,167.5
4513,451400,228.0
4515,451600,208.0
4517,451800,165.0
4519,452000,202.0
4521,452200,214.5
4523,452400,119.0
4525,452600,203.5
4527,452800,221.5
4529,453000,192.0
4531,453200,222.5
4533,453400,210.5
4535,453600,231.5
4537,453800,233.0
4539,454000,149.5
4541,454200,184.0
4543,454400,163.5
4545,454600,270.0
4547,454800,204.5
4549,455000,143.0
4551,455200,169.5
4553,455400,167.5
4555,455600,225.0
4557,455800,113.5
4559,456000,134.5
4561,456200,222.0
4563,456400,123.0
4565,456600,168.0
4567,456800,191.5
4569,457000,143.5
4571,457200,237.0
4573,457400,244.0
4575,457600,133.5
4577,457800,262.5
4579,458000,216.5
4581,458200,247.0
4583,458400,251.5
4585,458600,190.0
4587,458800,117.0
4589,459000,229.5
4591,459200,186.0
4593,459400,164.0
4595,459600,217.0
4597,459800,152.0
4599,460000,191.0
4601,460200,170.5
4603,460400,172.5
4605,460600,205.0
4607,460800,215.0
4609,461000,226.0
4611,461200,170.5
4613,461400,144.5
4615,461600,255.0
4617,461800,169.0
4619,462000,155.5
4621,462200,168.0
4623,462400,157.5
4625,462600,238.0
4627,462800,195.0
4629,463000,133.0
4631,463200,220.5
4633,463400,232.0
4635,463600,262.0
4637,463800,216.5
4639,464000,211.5
4641,464200,193.5
4643,464400,219.5
4645,464600,189.5
4647,464800,152.0
4649,465000,158.5
4651,465200,199.0
4653,465400,213.5
4655,465600,157.5
4657,465800,234.0
4659,466000,145.5
4661,466200,181.0
4663,466400,164.0
4665,466600,199.0
4667,466800,169.0
4669,467000,164.0
4671,467200,275.5
4673,467400,187.5
4675,467600,225.5
4677,467800,238.5
4679,468000,184.5
4681,468200,116.5
4683,468400,188.5
4685,468600,178.0
4687,468800,180.5
4689,469000,197.0
4691,469200,214.5
4693,469400,227.5
4695,469600,158.0
4697,469800,188.5
4699,470000,247.0
4701,470200,260.5
4703,470400,218.0
4705,470600,205.0
4707,470800,197.5
4709,471000,213.5
4711,471200,197.5
4713,471400,239.5
4715,471600,215.5
4717,471800,264.5
4719,472000,266.0
4721,472200,235.0
4723,472400,198.0
4725,472600,192.5
4727,472800,242.0
4729,473000,250.0
4731,473200,214.0
4733,473400,245.0
4735,473600,261.0
4737,473800,201.5
4739,474000,219.0
4741,474200,197.0
4743,474400,164.0
4745,474600,199.0
4747,474800,164.5
4749,475000,257.5
4751,475200,219.5
4753,475400,221.0
4755,475600,209.0
4757,475800,259.5
4759,476000,144.0
4761,476200,290.0
4763,476400,281.5
4765,476600,215.5
4767,476800,218.0
4769,477000,179.5
4771,477200,163.5
4773,477400,238.5
4775,477600,247.5
4777,477800,164.5
4779,478000,230.5
4781,478200,238.0
4783,478400,201.0
4785,478600,237.0
4787,478800,228.5
4789,479000,181.5
4791,479200,221.5
4793,479400,161.5
4795,479600,177.5
4797,479800,213.5
4799,480000,259.5
4801,480200,256.0
4803,480400,155.0
4805,480600,311.5
4807,480800,219.5
4809,481000,199.5
4811,481200,171.5
4813,481400,134.5
4815,481600,211.5
4817,481800,309.0
4819,482000,222.5
4821,482200,196.0
4823,482400,168.5
4825,482600,214.0
4827,482800,223.0
4829,483000,276.5
4831,483200,271.5
4833,483400,229.5
4835,483600,256.5
4837,483800,148.5
4839,484000,228.5
4841,484200,223.0
4843,484400,162.5
4845,484600,136.0
4847,484800,264.0
4849,485000,209.0
4851,485200,170.5
4853,485400,243.0
4855,485600,167.5
4857,485800,202.0
4859,486000,205.5
4861,486200,205.0
4863,486400,165.5
4865,486600,300.0
4867,486800,208.0
4869,487000,251.5
4871,487200,184.0
4873,487400,242.5
4875,487600,176.0
4877,487800,205.0
4879,488000,158.0
4881,488200,181.0
4883,488400,144.5
4885,488600,271.0
4887,488800,200.5
4889,489000,243.5
4891,489200,213.0
4893,489400,202.0
4895,489600,222.0
4897,489800,267.5
4899,490000,222.5
4901,490200,234.5
4903,490400,205.0
4905,490600,197.5
4907,490800,298.5
4909,491000,205.0
4911,491200,162.0
4913,491400,281.0
4915,491600,189.0
4917,491800,172.5
4919,492000,253.5
4921,492200,198.0
4923,492400,200.5
4925,492600,306.5
4927,492800,241.5
4929,493000,179.0
4931,493200,205.0
4933,493400,227.0
4935,493600,204.5
4937,493800,206.0
4939,494000,267.0
4941,494200,266.0
4943,494400,261.5
4945,494600,186.5
4947,494800,219.0
4949,495000,237.5
4951,495200,274.0
4953,495400,282.5
4955,495600,202.5
4957,495800,207.0
4959,496000,248.0
4961,496200,131.5
4963,496400,227.0
4965,496600,245.0
4967,496800,224.5
4969,497000,229.5
4971,497200,258.0
4973,497400,189.0
4975,497600,196.0
4977,497800,189.0
4979,498000,227.5
4981,498200,239.5
4983,498400,275.5
4985,498600,251.0
4987,498800,253.0
4989,499000,174.0
4991,499200,241.0
4993,499400,314.0
4995,499600,299.0
4997,499800,318.5
4999,500000,176.5
5001,500200,197.0
5003,500400,302.0
5005,500600,180.5
5007,500800,219.0
5009,501000,183.0
5011,501200,202.5
5013,501400,252.0
5015,501600,260.0
5017,501800,239.5
5019,502000,216.5
5021,502200,219.0
5023,502400,268.0
5025,502600,237.0
5027,502800,247.5
5029,503000,177.0
5031,503200,238.0
5033,503400,333.5
5035,503600,226.0
5037,503800,300.5
5039,504000,229.0
5041,504200,314.0
5043,504400,240.5
5045,504600,228.5
5047,504800,193.5
5049,505000,182.0
5051,505200,212.0
5053,505400,211.0
5055,505600,187.0
5057,505800,178.0
5059,506000,194.5
5061,506200,263.5
5063,506400,258.0
5065,506600,145.5
5067,506800,223.0
5069,507000,357.0
5071,507200,190.0
5073,507400,242.5
5075,507600,167.0
5077,507800,221.0
5079,508000,295.0
5081,508200,249.5
5083,508400,193.5
5085,508600,271.0
5087,508800,217.0
5089,509000,247.0
5091,509200,249.5
5093,509400,282.5
5095,509600,162.0
5097,509800,244.5
5099,510000,175.5
5101,510200,218.0
5103,510400,212.0
5105,510600,283.5
5107,510800,202.0
5109,511000,171.0
5111,511200,239.0
5113,511400,290.5
5115,511600,195.0
5117,511800,267.0
5119,512000,215.0
5121,512200,202.5
5123,512400,250.5
5125,512600,164.0
5127,512800,247.5
5129,513000,240.0
5131,513200,338.0
5133,513400,257.0
5135,513600,233.5
5137,513800,147.5
5139,514000,261.5
5141,514200,132.5
5143,514400,133.5
5145,514600,264.0
5147,514800,246.0
5149,515000,267.0
5151,515200,244.0
5153,515400,181.5
5155,515600,179.0
5157,515800,240.0
5159,516000,244.5
5161,516200,203.5
5163,516400,252.0
5165,516600,224.5
5167,516800,228.5
5169,517000,236.5
5171,517200,312.5
5173,517400,175.0
5175,517600,123.0
5177,517800,197.0
5179,518000,214.5
5181,518200,173.5
5183,518400,215.0
5185,518600,238.0
5187,518800,267.0
5189,519000,255.0
5191,519200,201.0
5193,519400,246.0
5195,519600,227.5
5197,519800,226.0
5199,520000,272.5
5201,520200,167.5
5203,520400,207.0
5205,520600,223.5
5207,520800,205.0
5209,521000,248.5
5211,521200,202.0
5213,521400,179.5
5215,521600,161.5
5217,521800,242.0
5219,522000,135.5
5221,522200,188.5
5223,522400,182.0
5225,522600,181.0
5227,522800,183.0
5229,523000,261.0
5231,523200,282.5
5233,523400,232.5
5235,523600,162.0
5237,523800,196.5
5239,524000,304.0
5241,524200,263.5
5243,524400,192.0
5245,524600,251.0
5247,524800,266.0
5249,525000,249.5
5251,525200,191.0
5253,525400,171.0
5255,525600,232.0
5257,525800,266.0
5259,526000,225.5
5261,526200,231.0
5263,526400,304.5
5265,526600,208.5
5267,526800,234.0
5269,527000,197.0
5271,527200,233.5
5273,527400,184.0
5275,527600,241.5
5277,527800,284.0
5279,528000,215.5
5281,528200,275.0
5283,528400,176.5
5285,528600,227.5
5287,528800,341.0
5289,529000,232.0
5291,529200,188.0
5293,529400,205.0
5295,529600,183.0
5297,529800,281.5
5299,530000,203.5
5301,530200,321.5
5303,530400,231.0
5305,530600,211.5
5307,530800,192.0
5309,531000,289.0
5311,531200,253.5
5313,531400,190.5
5315,531600,210.0
5317,531800,245.5
5319,532000,137.5
5321,532200,176.5
5323,532400,309.0
5325,532600,156.0
5327,532800,214.5
5329,533000,252.5
5331,533200,89.5
5333,533400,246.0
5335,533600,201.0
5337,533800,107.0
5339,534000,196.5
5341,534200,224.5
5343,534400,223.0
5345,534600,214.0
5347,534800,260.0
5349,535000,196.5
5351,535200,219.0
5353,535400,297.0
5355,535600,178.0
5357,535800,255.0
5359,536000,221.5
5361,536200,201.5
5363,536400,200.0
5365,536600,267.0
5367,536800,295.5
5369,537000,199.0
5371,537200,236.5
5373,537400,322.5
5375,537600,242.5
5377,537800,205.5
5379,538000,213.5
5381,538200,100.5
5383,538400,211.0
5385,538600,196.0
5387,538800,265.0
5389,539000,311.0
5391,539200,219.5
5393,539400,180.5
5395,539600,226.0
5397,539800,178.0
5399,540000,180.0
5401,540200,283.5
5403,540400,215.0
5405,540600,259.0
5407,540800,212.0
5409,541000,180.5
5411,541200,160.0
5413,541400,170.0
5415,541600,329.5
5417,541800,192.5
5419,542000,271.5
5421,542200,233.0
5423,542400,227.5
5425,542600,242.0
5427,542800,309.0
5429,543000,239.0
5431,543200,196.5
5433,543400,209.5
5435,543600,209.0
5437,543800,267.0
5439,544000,180.0
5441,544200,204.5
5443,544400,250.5
5445,544600,161.0
5447,544800,182.5
5449,545000,221.0
5451,545200,127.5
5453,545400,226.5
5455,545600,167.5
5457,545800,250.5
5459,546000,182.0
5461,546200,213.5
5463,546400,318.5
5465,546600,214.5
5467,546800,258.5
5469,547000,242.5
5471,547200,234.0
5473,547400,233.5
5475,547600,179.5
5477,547800,280.0
5479,548000,229.0
5481,548200,177.0
5483,548400,210.0
5485,548600,249.0
5487,548800,190.0
5489,549000,293.0
5491,549200,211.5
5493,549400,238.5
5495,549600,246.0
5497,549800,253.0
5499,550000,221.0
5501,550200,227.0
5503,550400,245.0
5505,550600,228.0
5507,550800,295.5
5509,551000,302.5
5511,551200,226.0
5513,551400,113.5
5515,551600,149.0
5517,551800,242.0
5519,552000,221.0
5521,552200,172.5
5523,552400,227.0
5525,552600,174.0
5527,552800,303.0
5529,553000,209.5
5531,553200,169.5
5533,553400,252.0
5535,553600,278.5
5537,553800,166.5
5539,554000,318.0
5541,554200,197.5
5543,554400,250.0
5545,554600,236.5
5547,554800,210.5
5549,555000,182.0
5551,555200,268.0
5553,555400,316.0
5555,555600,240.5
5557,555800,135.0
5559,556000,172.5
5561,556200,206.5
5563,556400,237.5
5565,556600,250.0
5567,556800,242.0
5569,557000,212.0
5571,557200,200.0
5573,557400,184.0
5575,557600,150.5
5577,557800,273.0
5579,558000,177.0
5581,558200,210.0
5583,558400,277.0
5585,558600,172.0
5587,558800,249.0
5589,559000,221.0
5591,559200,346.0
5593,559400,242.0
5595,559600,224.5
5597,559800,239.5
5599,560000,202.5
5601,560200,184.5
5603,560400,200.0
5605,560600,253.5
5607,560800,250.0
5609,561000,189.0
5611,561200,208.0
5613,561400,199.5
5615,561600,153.0
5617,561800,206.0
5619,562000,158.0
5621,562200,217.5
5623,562400,161.5
5625,562600,296.5
5627,562800,227.5
5629,563000,270.0
5631,563200,278.5
5633,563400,118.0
5635,563600,279.0
5637,563800,286.0
5639,564000,254.0
5641,564200,257.0
5643,564400,148.0
5645,564600,185.5
5647,564800,151.5
5649,565000,253.0
5651,565200,291.0
5653,565400,181.5
5655,565600,175.0
5657,565800,144.5
5659,566000,148.0
5661,566200,238.0
5663,566400,184.5
5665,566600,204.5
5667,566800,205.5
5669,567000,211.0
5671,567200,238.5
5673,567400,234.5
5675,567600,243.0
5677,567800,215.0
5679,568000,277.5
5681,568200,202.5
5683,568400,149.0
5685,568600,263.5
5687,568800,189.5
5689,569000,213.0
5691,569200,254.5
5693,569400,243.5
