episode,timestep,reward
5685,568600,231.5
5687,568800,268.0
5689,569000,360.0
5691,569200,346.5
5693,569400,248.5
5695,569600,171.5
5697,569800,274.0
5699,570000,158.5
5701,570200,146.0
5703,570400,216.0
5705,570600,217.5
5707,570800,192.5
5709,571000,282.0
5711,571200,186.0
5713,571400,240.0
5715,571600,245.0
5717,571800,246.5
5719,572000,216.5
5721,572200,248.0
5723,572400,276.0
5725,572600,237.0
5727,572800,214.5
5729,573000,186.5
5731,573200,302.5
5733,573400,283.0
5735,573600,230.5
5737,573800,279.0
5739,574000,195.5
5741,574200,286.5
5743,574400,236.0
5745,574600,278.5
5747,574800,232.0
5749,575000,260.5
5751,575200,255.5
5753,575400,310.0
5755,575600,243.0
5757,575800,175.5
5759,576000,217.5
5761,576200,271.5
5763,576400,238.5
5765,576600,190.0
5767,576800,201.0
5769,577000,260.5
5771,577200,336.5
5773,577400,226.5
5775,577600,257.0
5777,577800,280.0
5779,578000,280.0
5781,578200,274.5
5783,578400,254.0
5785,578600,244.0
5787,578800,283.0
5789,579000,242.0
5791,579200,270.5
5793,579400,252.0
5795,579600,235.5
5797,579800,228.5
5799,580000,306.5
5801,580200,237.0
5803,580400,257.0
5805,580600,259.5
5807,580800,222.5
5809,581000,217.5
5811,581200,203.0
5813,581400,366.5
5815,581600,250.5
5817,581800,279.0
5819,582000,242.0
5821,582200,284.0
5823,582400,229.5
5825,582600,211.5
5827,582800,262.0
5829,583000,225.5
5831,583200,244.5
5833,583400,256.0
5835,583600,239.0
5837,583800,276.5
5839,584000,235.0
5841,584200,242.0
5843,584400,187.5
5845,584600,271.5
5847,584800,277.5
5849,585000,293.0
5851,585200,222.5
5853,585400,340.0
5855,585600,310.5
5857,585800,218.5
5859,586000,179.5
5861,586200,248.0
5863,586400,204.5
5865,586600,237.5
5867,586800,318.0
5869,587000,222.5
5871,587200,320.5
5873,587400,211.0
5875,587600,227.0
5877,587800,264.5
5879,588000,275.5
5881,588200,211.0
5883,588400,239.5
5885,588600,283.0
5887,588800,205.5
5889,589000,172.0
5891,589200,215.0
5893,589400,251.0
5895,589600,262.0
5897,589800,240.5
5899,590000,208.0
5901,590200,278.0
5903,590400,293.5
5905,590600,245.5
5907,590800,240.0
5909,591000,242.0
5911,591200,213.5
5913,591400,216.5
5915,591600,238.5
5917,591800,240.5
5919,592000,252.0
5921,592200,234.0
5923,592400,249.5
5925,592600,241.0
5927,592800,256.5
5929,593000,272.0
5931,593200,318.0
5933,593400,220.5
5935,593600,191.0
5937,593800,252.0
5939,594000,249.5
5941,594200,231.0
5943,594400,305.0
5945,594600,275.5
5947,594800,235.5
5949,595000,255.0
5951,595200,212.5
5953,595400,197.5
5955,595600,227.5
5957,595800,193.0
5959,596000,225.0
5961,596200,238.0
5963,596400,297.5
5965,596600,282.5
5967,596800,247.5
5969,597000,231.5
5971,597200,146.0
5973,597400,211.5
5975,597600,308.0
5977,597800,274.5
5979,598000,164.0
5981,598200,212.0
5983,598400,189.0
5985,598600,259.0
5987,598800,197.0
5989,599000,256.0
5991,599200,327.5
5993,599400,306.5
5995,599600,205.5
5997,599800,192.5
5999,600000,311.0
6001,600200,257.0
6003,600400,221.5
6005,600600,158.0
6007,600800,255.0
6009,601000,173.0
6011,601200,309.5
6013,601400,177.0
6015,601600,185.0
6017,601800,329.5
6019,602000,234.0
6021,602200,294.5
6023,602400,176.5
6025,602600,283.5
6027,602800,283.5
6029,603000,252.0
6031,603200,188.5
6033,603400,323.5
6035,603600,209.5
6037,603800,317.5
6039,604000,216.5
6041,604200,253.5
6043,604400,162.5
6045,604600,259.5
6047,604800,228.5
6049,605000,199.0
6051,605200,169.0
6053,605400,319.0
6055,605600,245.5
6057,605800,275.0
6059,606000,253.0
6061,606200,169.5
6063,606400,222.5
6065,606600,227.5
6067,606800,226.0
6069,607000,197.5
6071,607200,315.5
6073,607400,213.5
6075,607600,259.5
6077,607800,274.0
6079,608000,241.0
6081,608200,227.5
6083,608400,221.5
6085,608600,213.0
6087,608800,188.5
6089,609000,257.5
6091,609200,268.5
6093,609400,189.5
6095,609600,182.5
6097,609800,249.5
6099,610000,253.5
6101,610200,335.5
6103,610400,308.5
6105,610600,206.0
6107,610800,181.5
6109,611000,226.5
6111,611200,288.5
6113,611400,204.5
6115,611600,288.0
6117,611800,250.0
6119,612000,228.0
6121,612200,304.5
6123,612400,339.0
6125,612600,235.0
6127,612800,275.0
6129,613000,321.5
6131,613200,245.0
6133,613400,223.0
6135,613600,245.5
6137,613800,211.5
6139,614000,235.5
6141,614200,212.5
6143,614400,240.0
6145,614600,197.5
6147,614800,302.0
6149,615000,216.5
6151,615200,243.0
6153,615400,285.0
6155,615600,215.0
6157,615800,241.0
6159,616000,286.5
6161,616200,172.5
6163,616400,278.5
6165,616600,308.5
6167,616800,209.5
6169,617000,216.0
6171,617200,199.5
6173,617400,190.5
6175,617600,223.5
6177,617800,256.5
6179,618000,269.0
6181,618200,235.0
6183,618400,293.0
6185,618600,180.5
6187,618800,167.5
6189,619000,206.0
6191,619200,203.5
6193,619400,213.0
6195,619600,223.5
6197,619800,155.5
6199,620000,237.5
6201,620200,222.5
6203,620400,154.5
6205,620600,266.5
6207,620800,223.0
6209,621000,301.0
6211,621200,258.0
6213,621400,209.0
6215,621600,148.0
6217,621800,290.5
6219,622000,175.0
6221,622200,222.0
6223,622400,205.0
6225,622600,275.0
6227,622800,181.5
6229,623000,240.0
6231,623200,232.0
6233,623400,193.0
6235,623600,208.0
6237,623800,244.5
6239,624000,220.0
6241,624200,263.0
6243,624400,220.5
6245,624600,240.5
6247,624800,200.5
6249,625000,195.5
6251,625200,278.0
6253,625400,229.0
6255,625600,194.0
6257,625800,214.5
6259,626000,233.5
6261,626200,201.0
6263,626400,230.5
6265,626600,210.5
6267,626800,179.5
6269,627000,176.0
6271,627200,140.0
6273,627400,204.5
6275,627600,245.0
6277,627800,232.0
6279,628000,177.0
6281,628200,210.0
6283,628400,120.5
6285,628600,267.0
6287,628800,230.0
6289,629000,123.5
6291,629200,141.5
6293,629400,199.5
6295,629600,281.0
6297,629800,196.0
6299,630000,162.5
6301,630200,242.0
6303,630400,159.0
6305,630600,252.5
6307,630800,191.0
6309,631000,217.5
6311,631200,257.5
6313,631400,225.0
6315,631600,135.5
6317,631800,221.5
6319,632000,197.0
6321,632200,247.0
6323,632400,184.0
6325,632600,152.0
6327,632800,241.5
6329,633000,221.0
6331,633200,198.5
6333,633400,166.5
6335,633600,123.0
6337,633800,242.0
6339,634000,220.5
6341,634200,225.0
6343,634400,110.5
6345,634600,235.0
6347,634800,193.5
6349,635000,175.5
6351,635200,165.0
6353,635400,147.5
6355,635600,161.0
6357,635800,278.5
6359,636000,123.5
6361,636200,248.5
6363,636400,236.5
6365,636600,152.0
6367,636800,229.0
6369,637000,249.5
6371,637200,259.0
6373,637400,199.0
6375,637600,206.0
6377,637800,205.5
6379,638000,213.0
6381,638200,127.0
6383,638400,150.0
6385,638600,122.0
6387,638800,229.5
6389,639000,193.5
6391,639200,238.0
6393,639400,207.5
6395,639600,190.0
6397,639800,251.0
6399,640000,227.5
6401,640200,232.5
6403,640400,213.0
6405,640600,142.0
6407,640800,257.5
6409,641000,203.0
6411,641200,357.5
6413,641400,220.0
6415,641600,185.5
6417,641800,250.0
6419,642000,212.5
6421,642200,200.5
6423,642400,288.0
6425,642600,229.5
6427,642800,193.0
6429,643000,206.5
6431,643200,264.5
6433,643400,245.0
6435,643600,294.0
6437,643800,256.5
6439,644000,236.5
6441,644200,202.5
6443,644400,162.0
6445,644600,243.5
6447,644800,237.5
6449,645000,250.5
6451,645200,282.0
6453,645400,203.5
6455,645600,241.0
6457,645800,207.5
6459,646000,232.5
6461,646200,184.5
6463,646400,238.0
6465,646600,251.0
6467,646800,205.0
6469,647000,237.5
6471,647200,196.0
6473,647400,150.5
6475,647600,244.5
6477,647800,190.5
6479,648000,189.5
6481,648200,220.0
6483,648400,299.0
6485,648600,179.0
6487,648800,135.0
6489,649000,166.5
6491,649200,166.0
6493,649400,194.5
6495,649600,290.0
6497,649800,163.5
6499,650000,230.0
6501,650200,299.5
6503,650400,262.5
6505,650600,243.5
6507,650800,169.0
6509,651000,180.5
6511,651200,218.5
6513,651400,194.0
6515,651600,241.5
6517,651800,225.5
6519,652000,175.5
6521,652200,185.0
6523,652400,206.0
6525,652600,255.0
6527,652800,206.0
6529,653000,203.5
6531,653200,213.5
6533,653400,222.5
6535,653600,252.0
6537,653800,223.0
6539,654000,146.5
6541,654200,340.5
6543,654400,175.0
6545,654600,274.0
6547,654800,204.0
6549,655000,242.5
6551,655200,182.0
6553,655400,148.5
6555,655600,252.0
6557,655800,236.0
6559,656000,295.0
6561,656200,242.5
6563,656400,236.0
6565,656600,251.0
6567,656800,220.5
6569,657000,225.0
6571,657200,199.0
6573,657400,271.0
6575,657600,204.5
6577,657800,174.0
6579,658000,229.0
6581,658200,224.5
6583,658400,217.0
6585,658600,216.0
6587,658800,244.5
6589,659000,183.0
6591,659200,204.0
6593,659400,195.5
6595,659600,101.0
6597,659800,194.0
6599,660000,166.0
6601,660200,205.5
6603,660400,204.5
6605,660600,145.0
6607,660800,194.5
6609,661000,143.5
6611,661200,250.5
6613,661400,194.0
6615,661600,287.0
6617,661800,222.0
6619,662000,270.5
6621,662200,163.5
6623,662400,209.5
6625,662600,259.5
6627,662800,120.0
6629,663000,308.0
6631,663200,197.5
6633,663400,197.5
6635,663600,216.0
6637,663800,153.5
6639,664000,241.0
6641,664200,279.0
6643,664400,282.5
6645,664600,178.5
6647,664800,175.5
6649,665000,197.0
6651,665200,232.0
6653,665400,140.5
6655,665600,208.5
6657,665800,79.0
6659,666000,239.0
6661,666200,172.0
6663,666400,122.0
6665,666600,207.5
6667,666800,194.0
6669,667000,220.0
6671,667200,224.5
6673,667400,199.0
6675,667600,211.5
6677,667800,198.0
6679,668000,242.0
6681,668200,225.0
6683,668400,200.0
6685,668600,148.0
6687,668800,195.5
6689,669000,248.0
6691,669200,265.0
6693,669400,154.0
6695,669600,200.0
6697,669800,211.5
6699,670000,271.5
6701,670200,190.5
6703,670400,205.0
6705,670600,165.0
6707,670800,228.0
6709,671000,219.5
6711,671200,199.0
6713,671400,200.0
6715,671600,198.5
6717,671800,152.5
6719,672000,151.0
6721,672200,110.5
6723,672400,155.5
6725,672600,286.5
6727,672800,246.5
6729,673000,220.0
6731,673200,308.0
6733,673400,200.0
6735,673600,212.0
6737,673800,201.0
6739,674000,306.5
6741,674200,225.5
6743,674400,207.5
6745,674600,189.0
6747,674800,215.0
6749,675000,200.5
6751,675200,309.5
6753,675400,140.0
6755,675600,237.5
6757,675800,250.0
6759,676000,141.5
6761,676200,204.5
6763,676400,279.0
6765,676600,280.5
6767,676800,166.0
6769,677000,314.0
6771,677200,278.5
6773,677400,140.0
6775,677600,278.5
6777,677800,251.5
6779,678000,243.0
6781,678200,217.5
6783,678400,183.0
6785,678600,197.5
6787,678800,257.5
6789,679000,165.0
6791,679200,205.0
6793,679400,128.0
6795,679600,213.5
6797,679800,222.5
6799,680000,185.0
6801,680200,242.5
6803,680400,199.0
6805,680600,241.0
6807,680800,173.5
6809,681000,173.0
6811,681200,237.5
6813,681400,188.0
6815,681600,235.5
6817,681800,266.5
6819,682000,226.5
6821,682200,292.0
6823,682400,187.0
6825,682600,261.5
6827,682800,193.0
6829,683000,251.0
6831,683200,253.5
6833,683400,206.5
6835,683600,155.0
6837,683800,210.5
6839,684000,145.0
6841,684200,192.0
6843,684400,265.0
6845,684600,185.0
6847,684800,275.0
6849,685000,252.0
6851,685200,192.5
6853,685400,182.0
6855,685600,304.5
6857,685800,145.0
6859,686000,259.5
6861,686200,184.5
6863,686400,197.5
6865,686600,210.5
6867,686800,242.5
6869,687000,132.0
6871,687200,192.5
6873,687400,196.0
6875,687600,220.0
6877,687800,206.5
6879,688000,281.0
6881,688200,136.5
6883,688400,214.5
6885,688600,152.0
6887,688800,179.5
6889,689000,184.5
6891,689200,310.0
6893,689400,300.5
6895,689600,236.0
6897,689800,245.0
6899,690000,215.0
6901,690200,224.0
6903,690400,180.0
6905,690600,222.0
6907,690800,306.5
6909,691000,352.0
6911,691200,319.5
6913,691400,220.5
6915,691600,260.0
6917,691800,255.0
6919,692000,197.0
6921,692200,221.5
6923,692400,229.0
6925,692600,318.0
6927,692800,274.0
6929,693000,288.5
6931,693200,192.5
6933,693400,263.0
6935,693600,200.0
6937,693800,180.0
6939,694000,189.5
6941,694200,201.0
6943,694400,198.0
6945,694600,143.5
6947,694800,217.5
6949,695000,160.0
6951,695200,172.5
6953,695400,186.0
6955,695600,223.5
6957,695800,295.5
6959,696000,204.0
6961,696200,259.5
6963,696400,208.5
6965,696600,230.0
6967,696800,216.0
6969,697000,192.0
6971,697200,285.5
6973,697400,198.5
6975,697600,262.5
6977,697800,222.0
6979,698000,250.0
6981,698200,201.0
6983,698400,308.0
6985,698600,197.0
6987,698800,228.5
6989,699000,209.5
6991,699200,142.5
6993,699400,150.0
6995,699600,214.5
6997,699800,180.5
6999,700000,169.5
7001,700200,135.5
7003,700400,203.5
7005,700600,154.0
7007,700800,272.0
7009,701000,149.0
7011,701200,215.0
7013,701400,147.5
7015,701600,160.5
7017,701800,191.0
7019,702000,194.5
7021,702200,172.0
7023,702400,194.0
7025,702600,205.5
7027,702800,154.5
7029,703000,235.0
7031,703200,145.5
7033,703400,175.5
7035,703600,161.5
7037,703800,142.5
7039,704000,249.0
7041,704200,164.5
7043,704400,155.5
7045,704600,119.0
7047,704800,153.0
7049,705000,151.5
7051,705200,180.5
7053,705400,158.5
7055,705600,167.0
7057,705800,175.5
7059,706000,251.5
7061,706200,242.5
7063,706400,166.0
7065,706600,246.5
7067,706800,273.5
7069,707000,171.0
7071,707200,195.0
7073,707400,177.0
7075,707600,166.0
7077,707800,204.5
7079,708000,200.0
7081,708200,169.5
7083,708400,164.5
7085,708600,167.5
7087,708800,137.0
7089,709000,158.0
7091,709200,218.5
7093,709400,244.0
7095,709600,163.5
7097,709800,241.0
7099,710000,148.0
7101,710200,209.0
7103,710400,227.5
7105,710600,193.5
7107,710800,275.5
7109,711000,204.5
7111,711200,157.0
7113,711400,230.0
7115,711600,131.0
7117,711800,125.5
7119,712000,208.5
7121,712200,200.5
7123,712400,285.0
7125,712600,235.0
7127,712800,193.0
7129,713000,172.5
7131,713200,207.5
7133,713400,208.5
7135,713600,249.0
7137,713800,215.5
7139,714000,186.5
7141,714200,142.5
7143,714400,162.0
7145,714600,189.0
7147,714800,185.0
7149,715000,252.0
7151,715200,214.5
7153,715400,152.5
7155,715600,271.5
7157,715800,161.5
7159,716000,195.5
7161,716200,205.0
7163,716400,185.0
7165,716600,224.5
7167,716800,155.0
7169,717000,191.0
7171,717200,149.0
7173,717400,234.0
7175,717600,171.0
7177,717800,186.0
7179,718000,161.5
7181,718200,164.0
7183,718400,181.0
7185,718600,201.0
7187,718800,138.0
7189,719000,215.0
7191,719200,238.5
7193,719400,132.0
7195,719600,193.5
7197,719800,254.5
7199,720000,168.0
7201,720200,279.0
7203,720400,212.0
7205,720600,207.0
7207,720800,149.5
7209,721000,136.0
7211,721200,242.0
7213,721400,169.0
7215,721600,190.5
7217,721800,175.0
7219,722000,188.0
7221,722200,62.5
7223,722400,176.0
7225,722600,152.5
7227,722800,118.0
7229,723000,179.5
7231,723200,156.0
7233,723400,237.5
7235,723600,262.0
7237,723800,192.5
7239,724000,189.5
7241,724200,154.0
7243,724400,175.0
7245,724600,208.0
7247,724800,249.5
7249,725000,214.0
7251,725200,184.0
7253,725400,213.5
7255,725600,313.5
7257,725800,140.5
7259,726000,149.0
7261,726200,155.5
7263,726400,195.0
7265,726600,296.5
7267,726800,201.0
7269,727000,89.5
7271,727200,192.5
7273,727400,121.5
7275,727600,107.0
7277,727800,172.0
7279,728000,133.0
7281,728200,130.5
7283,728400,240.0
7285,728600,117.5
7287,728800,155.5
7289,729000,122.5
7291,729200,228.5
7293,729400,222.5
7295,729600,223.5
7297,729800,191.0
7299,730000,215.0
7301,730200,185.5
7303,730400,135.5
7305,730600,205.5
7307,730800,200.5
7309,731000,117.0
7311,731200,268.0
7313,731400,140.5
7315,731600,219.5
7317,731800,120.0
7319,732000,214.5
7321,732200,134.0
7323,732400,178.5
7325,732600,135.5
7327,732800,171.5
7329,733000,125.0
7331,733200,261.0
7333,733400,216.5
7335,733600,146.0
7337,733800,218.5
7339,734000,275.5
7341,734200,139.5
7343,734400,163.5
7345,734600,154.5
7347,734800,290.5
7349,735000,221.0
7351,735200,190.0
7353,735400,297.5
7355,735600,207.0
7357,735800,165.5
7359,736000,283.0
7361,736200,114.0
7363,736400,174.5
7365,736600,219.0
7367,736800,163.0
7369,737000,268.5
7371,737200,208.0
7373,737400,257.0
7375,737600,217.0
7377,737800,212.0
7379,738000,244.0
7381,738200,129.5
7383,738400,260.5
7385,738600,116.0
7387,738800,156.5
7389,739000,250.5
7391,739200,219.0
7393,739400,237.0
7395,739600,136.0
7397,739800,194.0
7399,740000,228.5
7401,740200,152.5
7403,740400,195.0
7405,740600,172.0
7407,740800,308.5
7409,741000,235.0
7411,741200,185.0
7413,741400,241.5
7415,741600,166.5
7417,741800,260.5
7419,742000,235.0
7421,742200,249.0
7423,742400,152.0
7425,742600,168.0
7427,742800,248.5
7429,743000,223.5
7431,743200,264.5
7433,743400,118.0
7435,743600,158.0
7437,743800,258.0
7439,744000,232.0
7441,744200,225.5
7443,744400,204.5
7445,744600,203.5
7447,744800,258.0
7449,745000,215.0
7451,745200,286.0
7453,745400,271.5
7455,745600,265.0
7457,745800,171.5
7459,746000,181.0
7461,746200,222.5
7463,746400,159.0
7465,746600,121.5
7467,746800,195.5
7469,747000,246.0
7471,747200,242.5
7473,747400,229.0
7475,747600,238.5
7477,747800,206.0
7479,748000,197.5
7481,748200,238.5
7483,748400,206.0
7485,748600,213.0
7487,748800,248.5
7489,749000,241.5
7491,749200,237.5
7493,749400,284.0
7495,749600,228.0
7497,749800,249.0
7499,750000,298.0
7501,750200,229.5
7503,750400,218.0
7505,750600,258.5
7507,750800,186.0
7509,751000,283.5
7511,751200,207.5
7513,751400,272.0
7515,751600,319.5
7517,751800,234.0
7519,752000,182.5
7521,752200,256.5
7523,752400,185.0
7525,752600,179.0
7527,752800,233.5
7529,753000,200.0
7531,753200,190.5
7533,753400,190.5
7535,753600,204.5
7537,753800,207.0
7539,754000,229.5
7541,754200,254.5
7543,754400,244.0
7545,754600,229.0
7547,754800,266.5
7549,755000,220.0
7551,755200,251.0
7553,755400,249.5
7555,755600,239.5
7557,755800,206.0
7559,756000,218.5
7561,756200,256.5
7563,756400,224.0
7565,756600,220.0
7567,756800,280.5
7569,757000,173.0
7571,757200,171.5
7573,757400,311.5
7575,757600,251.0
7577,757800,254.5
7579,758000,341.5
7581,758200,265.0
7583,758400,171.5
7585,758600,190.0
7587,758800,187.5
7589,759000,232.0
7591,759200,176.0
7593,759400,253.0
7595,759600,206.0
7597,759800,211.0
7599,760000,267.5
7601,760200,248.0
7603,760400,215.5
7605,760600,203.0
7607,760800,227.0
7609,761000,189.0
7611,761200,235.5
7613,761400,222.5
7615,761600,211.0
7617,761800,222.5
7619,762000,223.0
7621,762200,219.0
7623,762400,280.5
7625,762600,245.0
7627,762800,241.5
7629,763000,287.0
7631,763200,123.0
7633,763400,190.0
7635,763600,242.5
7637,763800,243.0
7639,764000,81.5
7641,764200,173.0
7643,764400,147.5
7645,764600,192.5
7647,764800,211.0
7649,765000,210.0
7651,765200,217.5
7653,765400,187.5
7655,765600,162.5
7657,765800,207.0
7659,766000,183.0
7661,766200,226.5
7663,766400,205.0
7665,766600,198.0
7667,766800,218.5
7669,767000,225.0
7671,767200,289.0
7673,767400,173.0
7675,767600,222.0
7677,767800,228.0
7679,768000,164.5
7681,768200,250.0
7683,768400,203.0
7685,768600,224.0
7687,768800,160.0
7689,769000,250.5
7691,769200,197.0
7693,769400,166.0
7695,769600,277.5
7697,769800,171.0
7699,770000,179.0
7701,770200,252.5
7703,770400,285.5
7705,770600,258.5
7707,770800,249.5
7709,771000,233.0
7711,771200,191.0
7713,771400,252.5
7715,771600,252.5
7717,771800,248.0
7719,772000,219.5
7721,772200,122.5
7723,772400,184.0
7725,772600,204.0
7727,772800,338.5
7729,773000,247.0
7731,773200,94.0
7733,773400,229.5
7735,773600,235.5
7737,773800,188.5
7739,774000,244.0
7741,774200,252.5
7743,774400,157.5
7745,774600,86.0
7747,774800,183.0
7749,775000,203.5
7751,775200,255.5
7753,775400,245.5
7755,775600,214.5
7757,775800,204.0
7759,776000,220.0
7761,776200,163.0
7763,776400,278.0
7765,776600,275.5
7767,776800,215.0
7769,777000,268.5
7771,777200,309.5
7773,777400,206.0
7775,777600,260.0
7777,777800,226.0
7779,778000,213.0
7781,778200,245.5
7783,778400,198.5
7785,778600,244.0
7787,778800,161.5
7789,779000,197.5
7791,779200,317.5
7793,779400,212.0
7795,779600,216.0
7797,779800,239.0
7799,780000,156.5
7801,780200,209.5
7803,780400,169.0
7805,780600,168.5
7807,780800,260.0
7809,781000,183.0
7811,781200,267.0
7813,781400,192.0
7815,781600,166.0
7817,781800,242.0
7819,782000,242.0
7821,782200,302.5
7823,782400,230.5
7825,782600,169.5
7827,782800,227.0
7829,783000,184.5
7831,783200,192.0
7833,783400,211.0
7835,783600,217.5
7837,783800,197.5
7839,784000,237.5
7841,784200,160.0
7843,784400,217.5
7845,784600,256.5
7847,784800,120.5
7849,785000,203.0
7851,785200,213.0
7853,785400,226.0
7855,785600,280.0
7857,785800,220.0
7859,786000,223.5
7861,786200,213.0
7863,786400,179.5
7865,786600,227.5
7867,786800,224.0
7869,787000,139.0
7871,787200,201.5
7873,787400,266.5
7875,787600,136.0
7877,787800,167.5
7879,788000,196.0
7881,788200,169.0
7883,788400,191.0
7885,788600,167.5
7887,788800,238.5
7889,789000,225.0
7891,789200,268.5
7893,789400,226.5
7895,789600,269.0
7897,789800,134.5
7899,790000,176.5
7901,790200,223.5
7903,790400,227.0
7905,790600,188.0
7907,790800,221.0
7909,791000,213.5
7911,791200,209.0
7913,791400,160.0
7915,791600,202.5
7917,791800,211.5
7919,792000,200.0
7921,792200,199.0
7923,792400,106.5
7925,792600,183.0
7927,792800,255.0
7929,793000,270.0
7931,793200,234.5
7933,793400,239.0
7935,793600,230.0
7937,793800,198.0
7939,794000,226.0
7941,794200,229.0
7943,794400,225.0
7945,794600,269.5
7947,794800,212.0
7949,795000,155.0
7951,795200,241.5
7953,795400,255.0
7955,795600,238.0
7957,795800,183.0
7959,796000,291.5
7961,796200,194.0
7963,796400,181.0
7965,796600,268.0
7967,796800,257.0
7969,797000,234.0
7971,797200,252.0
7973,797400,174.0
7975,797600,225.0
7977,797800,201.0
7979,798000,270.0
7981,798200,190.0
7983,798400,199.5
7985,798600,322.5
7987,798800,238.5
7989,799000,227.5
7991,799200,196.0
7993,799400,251.5
7995,799600,187.0
7997,799800,225.0
7999,800000,253.5
8001,800200,203.5
8003,800400,159.0
8005,800600,215.0
8007,800800,217.5
8009,801000,181.0
8011,801200,189.5
8013,801400,238.0
8015,801600,233.0
8017,801800,288.0
8019,802000,244.0
8021,802200,237.5
8023,802400,251.0
8025,802600,228.0
8027,802800,301.5
8029,803000,300.0
8031,803200,243.0
8033,803400,155.0
8035,803600,276.0
8037,803800,251.5
8039,804000,208.5
8041,804200,232.0
8043,804400,255.0
8045,804600,210.5
8047,804800,198.0
8049,805000,208.5
8051,805200,201.5
8053,805400,227.0
8055,805600,283.5
8057,805800,124.0
8059,806000,231.0
8061,806200,220.0
8063,806400,215.0
8065,806600,230.5
8067,806800,185.5
8069,807000,188.5
8071,807200,228.0
8073,807400,218.0
8075,807600,239.0
8077,807800,168.0
8079,808000,259.0
8081,808200,243.0
8083,808400,214.5
8085,808600,146.5
8087,808800,249.5
8089,809000,233.0
8091,809200,330.5
8093,809400,217.5
8095,809600,229.5
8097,809800,197.5
8099,810000,240.0
8101,810200,225.5
8103,810400,261.5
8105,810600,245.0
8107,810800,244.5
8109,811000,281.5
8111,811200,206.5
8113,811400,223.5
8115,811600,241.5
8117,811800,270.0
8119,812000,107.5
8121,812200,259.0
8123,812400,209.5
8125,812600,193.0
8127,812800,232.0
8129,813000,223.0
8131,813200,243.0
8133,813400,154.0
8135,813600,239.5
8137,813800,226.0
8139,814000,165.0
8141,814200,225.5
8143,814400,212.0
8145,814600,215.0
8147,814800,264.5
8149,815000,138.5
8151,815200,160.0
8153,815400,164.5
8155,815600,225.5
8157,815800,186.0
8159,816000,192.0
8161,816200,210.5
8163,816400,204.0
8165,816600,286.0
8167,816800,250.0
8169,817000,152.0
8171,817200,197.0
8173,817400,159.0
8175,817600,210.5
8177,817800,182.5
8179,818000,204.0
8181,818200,279.5
8183,818400,212.0
8185,818600,218.0
8187,818800,266.5
8189,819000,128.0
8191,819200,190.0
8193,819400,177.5
8195,819600,277.5
8197,819800,311.5
8199,820000,242.5
8201,820200,222.0
8203,820400,179.0
8205,820600,185.5
8207,820800,243.5
8209,821000,224.5
8211,821200,241.5
8213,821400,281.0
8215,821600,237.0
8217,821800,241.5
8219,822000,214.5
8221,822200,187.5
8223,822400,207.5
8225,822600,237.0
8227,822800,252.5
8229,823000,213.5
8231,823200,190.0
8233,823400,197.5
8235,823600,195.0
8237,823800,188.0
8239,824000,215.0
8241,824200,270.5
8243,824400,239.0
8245,824600,161.5
8247,824800,194.5
8249,825000,209.5
8251,825200,245.5
8253,825400,225.0
8255,825600,220.0
8257,825800,202.5
8259,826000,224.0
8261,826200,214.0
8263,826400,262.5
8265,826600,185.5
8267,826800,177.0
8269,827000,304.0
8271,827200,237.5
8273,827400,232.5
8275,827600,201.5
8277,827800,260.0
8279,828000,310.0
8281,828200,241.0
8283,828400,292.5
8285,828600,298.5
8287,828800,266.0
8289,829000,298.0
8291,829200,228.5
8293,829400,204.5
8295,829600,221.0
8297,829800,233.0
8299,830000,287.0
8301,830200,270.0
8303,830400,235.5
8305,830600,309.5
8307,830800,285.0
8309,831000,188.5
8311,831200,200.0
8313,831400,283.0
8315,831600,245.5
8317,831800,205.5
8319,832000,151.5
8321,832200,203.5
8323,832400,273.5
8325,832600,251.5
8327,832800,241.5
8329,833000,224.5
8331,833200,331.5
8333,833400,212.5
8335,833600,268.5
8337,833800,239.0
8339,834000,282.5
8341,834200,262.0
8343,834400,258.0
8345,834600,256.5
8347,834800,153.0
8349,835000,284.5
8351,835200,218.0
8353,835400,210.0
8355,835600,208.0
8357,835800,166.5
8359,836000,214.5
8361,836200,286.0
8363,836400,245.0
8365,836600,209.0
8367,836800,254.5
8369,837000,206.0
8371,837200,208.5
8373,837400,215.0
8375,837600,262.0
8377,837800,274.5
8379,838000,199.0
8381,838200,215.0
8383,838400,278.5
8385,838600,223.0
8387,838800,248.5
8389,839000,187.5
8391,839200,203.5
8393,839400,170.5
8395,839600,209.0
8397,839800,255.5
8399,840000,280.0
8401,840200,235.0
8403,840400,264.0
8405,840600,285.0
8407,840800,197.0
8409,841000,226.5
8411,841200,209.5
8413,841400,298.0
8415,841600,237.5
8417,841800,224.0
8419,842000,225.0
8421,842200,185.5
8423,842400,159.5
8425,842600,204.0
8427,842800,334.0
8429,843000,287.0
8431,843200,240.5
8433,843400,248.5
8435,843600,305.0
8437,843800,210.5
8439,844000,201.5
8441,844200,288.5
8443,844400,165.5
8445,844600,279.5
8447,844800,183.5
8449,845000,183.5
8451,845200,188.5
8453,845400,232.5
8455,845600,242.5
8457,845800,189.5
8459,846000,256.5
8461,846200,238.5
8463,846400,242.5
8465,846600,224.5
8467,846800,256.5
8469,847000,241.5
8471,847200,178.5
8473,847400,234.0
8475,847600,201.5
8477,847800,271.5
8479,848000,230.0
8481,848200,246.0
